ts,dpid,opcode,src_ip,dst_ip,src_mac,dst_mac,src_ip_oct,dst_ip_oct,src_mac_b,dst_mac_b,is_request,is_reply,is_gratuitous,dst_mac_zero,req_rate_1s,mac_change_count,label
1766133206.1918643,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133207.1909025,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133207.1918159,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133208.1923485,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133208.193828,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133209.193647,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133209.1953871,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133210.1946437,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133210.1965742,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133211.1953018,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133211.1968493,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133212.196256,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133212.1978602,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133213.1986601,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133213.2004316,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133214.198403,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,2,0,benign
1766133214.2000082,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133215.1994267,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133215.201174,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133216.2003362,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133216.2018676,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133217.2013333,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133217.2025383,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133218.2024274,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133218.203894,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133219.20355,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133219.2050796,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133220.2043154,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133220.2058802,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133221.2053425,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133221.2068365,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133222.207287,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133222.2091205,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133223.2072642,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,2,0,benign
1766133223.2086897,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133224.2084064,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133224.209858,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133225.2092323,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133225.2104948,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133226.2103806,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133226.2116916,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133227.2117143,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133227.2135823,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133228.2127116,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133228.214857,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133229.213234,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133229.2144864,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133230.2141817,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133230.215386,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133231.2159362,1,1,10.0.0.4,10.0.0.1,00:00:00:00:00:04,00:00:00:00:00:00,4,1,4,0,1,0,0,1,1,0,benign
1766133231.2176523,1,2,10.0.0.1,10.0.0.4,00:00:00:00:00:01,00:00:00:00:00:04,1,4,1,4,0,1,0,0,0,0,benign
1766133399.8403187,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133399.841766,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133400.3411503,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133400.3424523,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133400.8412411,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133400.8424046,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133401.3412428,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133401.3417723,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133401.8423967,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133401.843804,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133402.3430557,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133402.3448336,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133402.8434308,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133402.8449957,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133403.3436432,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133403.3470597,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133403.8446636,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133403.8485575,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133404.3447714,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133404.346153,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133404.8454564,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133404.8470361,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133405.3470204,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133405.34916,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133405.8461545,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133405.8474526,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133406.346805,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133406.3480363,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133406.8484151,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133406.849788,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133407.3480473,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133407.3494456,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133407.8482928,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,3,0,benign
1766133407.8495567,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133408.348989,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133408.35031,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133408.849729,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133408.851208,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133409.3503494,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133409.3516374,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133409.8503766,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133409.8517222,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133410.3509161,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133410.352306,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133410.8515599,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133410.853132,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133411.3520877,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133411.3534653,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133411.8525624,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133411.8542237,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133412.3528612,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133412.3541174,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133412.8532887,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133412.8555586,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133413.3538754,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133413.355236,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133413.8542416,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133413.8554063,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133414.3562992,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133414.3585644,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133414.8568544,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133414.859047,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133415.3559413,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,3,0,benign
1766133415.3572946,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133415.8568528,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133415.8582723,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133416.357355,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133416.3587897,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133416.8580847,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133416.8598685,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133417.3582826,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133417.359524,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133417.8589303,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133417.8603566,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133418.3594637,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133418.3607798,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133418.8600512,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133418.8612974,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133419.3602412,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133419.3614612,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133419.8607218,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133419.8619413,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133420.361508,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133420.3629174,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133420.8620465,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133420.8634956,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133421.362542,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133421.3638916,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133421.8632824,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133421.8653064,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133422.3636034,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133422.3651075,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133422.8642952,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133422.865809,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133423.364852,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133423.366652,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133423.8652942,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133423.8666296,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133424.3654215,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133424.3670263,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133424.8659391,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133424.867144,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133425.3664172,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133425.3680015,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133425.866918,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133425.8683114,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133426.3671691,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133426.3685489,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133426.8677428,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133426.8690846,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133427.3682532,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133427.3694768,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133427.869008,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133427.8702326,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133428.369331,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133428.3706994,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133428.86947,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133428.87129,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133429.3700166,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133429.3714647,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133429.870235,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133429.8714862,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133430.370999,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133430.3723085,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133430.8716898,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133430.8736978,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133431.3717961,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133431.3732288,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133431.8721833,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,1,0,benign
1766133431.8736026,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
1766133432.3728452,1,1,10.0.0.1,10.0.0.3,00:00:00:00:00:01,00:00:00:00:00:00,1,3,1,0,1,0,0,1,2,0,benign
1766133432.3744695,1,2,10.0.0.3,10.0.0.1,00:00:00:00:00:03,00:00:00:00:00:01,3,1,3,1,0,1,0,0,0,0,benign
